Animal,DOB,Date,Sex,BW,Genotype,pain,trial,data,Housing
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.39,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-2.64,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-7.40,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-20.20,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-60.31,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-91.71,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,-24.20,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,2.11,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,1.99,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,1.68,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,1.22,30 deg
HWM13,8.15.19,M,27.8,C57BL/6 lpin1+/-,no,3,0.84,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-0.18,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-1.98,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-3.68,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-3.51,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-6.15,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-6.50,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-7.00,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-6.84,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-5.95,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-5.34,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-3.31,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-1.21,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-1.56,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-3.30,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-7.89,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-10.73,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-12.11,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-16.16,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-24.38,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-12.96,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-1.70,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-0.59,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,-0.01,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.25,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.15,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.02,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.01,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.05,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.10,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.11,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.08,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.13,30 deg
HWM14,8.15.19,M,17.2,FLD,no,1,0.14,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,eading: 0.60,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,0.62,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,0.58,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,0.34,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,0.12,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,0.02,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-0.03,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-0.04,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-0.20,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-1.91,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-4.69,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-5.84,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-4.94,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-3.28,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-3.69,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-5.53,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-10.81,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-12.76,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-3.17,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-0.66,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-0.30,30 deg
HWM14,8.15.19,M,17.2,FLD,no,2,-0.28,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,1.80,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,1.68,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,1.52,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,1.28,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,1.09,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,0.87,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,0.66,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,0.52,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,0.18,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,-3.46,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,-6.62,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,-9.23,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,-8.13,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,-7.70,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,-10.85,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,-19.32,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,-13.72,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,1.05,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,2.35,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,2.61,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,2.48,30 deg
HWM14,8.15.19,M,17.2,FLD,no,3,2.25,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.52,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.59,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.50,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.37,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.25,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.24,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.31,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.32,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.24,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.20,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.33,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-0.50,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-2.19,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-1.28,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-3.35,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-26.15,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-68.44,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-85.11,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,-23.65,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,5.51,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,5.11,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,4.28,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,3.66,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,1,3.31,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,1.24,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,0.88,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,0.58,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,0.39,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,0.26,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,0.06,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-0.06,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,0.07,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,0.10,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-0.10,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-0.28,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-0.39,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-0.52,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-0.61,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-0.69,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-1.04,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-8.85,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-19.15,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-40.33,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-78.10,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,-27.43,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,3.06,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,3.25,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,3.19,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,2.99,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,2.60,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,2.30,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,2,2.16,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,2.81,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,2.40,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,2.01,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.84,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.81,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.80,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.64,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.54,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.43,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.17,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.07,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.09,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,0.62,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,-6.27,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,-13.78,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,-29.11,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,-80.16,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,-48.13,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,1.68,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,4.29,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,4.09,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,3.63,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,3.21,30 deg
HWM15,8.15.19,M,30.5,C57BL/6 lpin1+/-,no,3,2.91,30 deg
