Animal,DOB,Date,Sex,BW,Genotype,pain,trial,data,,Housing,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,2,Reading: 2.09 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,2,Reading: 1.84 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 5.30 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 4.77 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 4.17 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 4.15 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 3.98 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 3.70 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 3.31 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 3.13 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 2.88 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 2.66 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 2.70 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: -0.12 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: -18.32 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: -46.30 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: -104.83 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: -96.46 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: -12.86 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 0.98 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 1.92 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 1.93 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 1.93 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 1.94 grams,,normal,,,,,,,,,,,,,
HWM6,,8.14.19,M,28.8,C57BL/6,no,3,Reading: 1.95 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -0.25 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -0.29 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -0.35 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -0.39 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -0.40 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -0.53 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -0.62 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -0.61 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -0.81 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -3.37 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -6.68 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -3.86 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -11.76 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -31.02 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: -12.51 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: 1.41 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: 1.37 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: 1.55 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: 1.57 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: 1.37 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,1,Reading: 1.49 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: 0.43 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: 0.26 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: 0.08 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -0.01 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: 0.01 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: 0.01 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -0.16 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -0.47 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -1.49 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -0.86 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -4.29 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -7.27 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -13.01 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -17.80 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -5.34 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: -0.09 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: 0.43 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: 0.66 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: 0.67 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,2,Reading: 0.64 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.06 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.33 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.34 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.14 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.09 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.13 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.18 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.22 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.49 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.69 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -1.45 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -2.84 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -4.27 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -4.12 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -5.46 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -11.36 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -32.06 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -38.16 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -7.28 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -1.20 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -1.12 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -1.00 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.86 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.86 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -1.08 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.95 grams,,normal,,,,,,,,,,,,,
HWM7,,8.14.19,M,19.5,FLD,no,3,Reading: -0.88 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -2.11 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -1.86 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -1.69 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -1.67 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -1.75 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -1.96 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -2.08 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -2.01 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -2.05 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -2.23 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -2.24 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -2.12 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -3.94 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -19.88 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -37.18 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -81.53 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -112.91 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: -28.20 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: 2.32 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: 3.81 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: 4.48 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: 4.40 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,1,Reading: 4.24 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -0.74 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -0.96 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -1.10 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -1.26 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -1.49 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -1.77 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -1.99 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -2.11 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -2.28 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -6.54 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -20.31 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -43.77 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -97.39 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -65.56 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: -0.72 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: 4.79 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: 4.66 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: 3.97 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: 3.49 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: 3.19 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: 2.96 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: 2.75 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,2,Reading: 2.59 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -5.80 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -5.54 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -4.80 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -4.12 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.67 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.38 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.31 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.32 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.67 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.79 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.82 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.97 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -4.38 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -4.98 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -10.99 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -21.23 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -46.69 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -99.87 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -57.78 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -6.33 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.43 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.08 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -2.99 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.15 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.41 grams,,normal,,,,,,,,,,,,,
HWM8,,8.14.19,M,34.2,C57BL/6,no,3,Reading: -3.55 grams,,normal,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 11.86 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 11.77 grams,,30 deg ,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 11.67 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 11.65 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 11.62 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 11.40 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 8.27 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 2.67 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: -2.55 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: -5.43 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 2.04 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: -1.14 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: -23.78 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: -7.59 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 13.08 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 14.03 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 14.58 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 14.88 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 14.76 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,1,Reading: 14.57 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -0.50 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -0.65 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -0.64 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -0.56 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -0.45 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -0.19 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -0.06 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -0.22 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -0.54 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -3.76 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -10.51 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -26.43 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -86.78 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -93.82 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: -11.03 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: 3.78 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: 3.36 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: 3.08 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: 2.93 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: 2.70 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: 2.49 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,2,Reading: 2.34 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.17 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.28 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.29 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.34 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.33 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.20 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.04 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: 0.03 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: 0.12 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: 0.06 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.21 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.43 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -0.53 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -2.40 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -13.12 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -32.74 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -68.20 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: -30.63 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: 0.58 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: 1.38 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: 1.51 grams,,30 deg,,,,,,,,,,,,,
HWM9,,8.15.19,M,27,C57BL/6 lpin1+/-,no,3,Reading: 1.40 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -0.18 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -0.43 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -0.70 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -0.71 grams,,30 deg,,,,,,,,,,,,,
HWM10,,8.15.19,M,26.4,C57BL/6 lpin1+/-,no,1,Reading: -0.83 grams,,30 deg,,,,,,,,,,,,,
